stamp_id,site,province_label,longitude,latitude,amphora_type,stamp_code,chronology_in_default_model,range_start_year,range_end_year
29321,Ostia Antica,Italia,12.283333,41.75,Dressel 20,PALMA,0,,
37261,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,CHARITON,1,-125,-25
32652,Oderzo,Italia,12.488056,45.78,Dressel 6B,CLAEKBASS,1,-50,-1
4817,Cerignola,Italia,15.9,41.266667,Lamboglia 2,COIO,1,-125,-25
37607,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LUKAON,1,-125,-25
35736,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
40542,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MENOPILVS,1,-125,-25
38432,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APELAES,1,-125,-25
37427,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
40848,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,SOTERICSOTERIX,1,-125,-25
34483,Trecino,Italia,12.05,36.8,Amphora incerta,SIGNUM,0,,
40843,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,SOTERICSOTERIX,1,-125,-25
38102,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
38101,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
40669,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PILEMO,1,-125,-25
32766,Padova,Italia,11.883333,45.416667,Dressel 6B,LAEK,1,-50,-1
40756,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PTOLEMAE,1,-125,-25
10500,Altino,Italia,12.393333,45.544444,Dressel 6A,LTR,1,-50,-1
40708,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,POSIDONI,1,-125,-25
35475,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
36820,Vicenza,Italia,11.55,45.55,Dressel 6B,LAEKANI,1,-50,-1
4652,Este,Italia,11.65,45.233333,Dressel 6A,MHERPHAE,1,-50,-1
37351,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,PHILIPI,1,-125,-25
33669,Umbria,Italia,12.55,43.05,Dressel 20,PORLAR,0,,
33677,Fiorano Modenese,Italia,10.816667,44.533333,Lamboglia 2,C,1,-125,-25
26201,Ostia Antica,Italia,12.283333,41.75,Africana 2D Grande,SECDIFHD,0,,
4823,Canosa,Italia,16.066667,41.216667,Greco-Itálica,CA,1,-400,-100
35245,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LVCAO,1,-125,-25
40654,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PILEMO,1,-125,-25
32872,Padova,Italia,11.883333,45.416667,Lamboglia 2,HERENNIA,1,-125,-25
29210,Ostia Antica,Italia,12.283333,41.75,Dressel 20,CEFP,0,,
33784,Albinia,Italia,11.25,42.5,Dressel 1,AIAS,1,-150,-1
35436,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
35985,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,CNPETROSOSTR,1,-125,-25
41094,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILIAN,1,-125,-25
36811,Vicenza,Italia,11.55,45.55,Dressel 6B,LAEK,1,-50,-1
35675,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
40851,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,SOTERIC,1,-125,-25
32614,Oderzo,Italia,12.488056,45.78,Dressel 6B,CRISPINI,1,-50,-1
33779,Gavello,Italia,11.916667,45.016667,Dressel 6A,ILEGIBILE,1,-50,-1
34935,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ARCHELA,1,-125,-25
40557,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MENOPILVS,1,-125,-25
35718,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
36729,Padova,Italia,11.883333,45.416667,Dressel 6B,IALIS,1,-50,-1
37741,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CANINI,1,-125,-25
36798,Vicenza,Italia,11.55,45.55,Dressel 6B,VNIPAETI,1,-50,-1
9594,Padova,Italia,11.883333,45.416667,Brindisian amphora,LATINI,1,-125,-25
32622,Oderzo,Italia,12.488056,45.78,Dressel 6B,FELICIO,1,-50,-1
36826,Vicenza,Italia,11.55,45.55,Dressel 6B,FELIXSCR,1,-50,-1
37444,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
40741,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PTOLEMAE,1,-125,-25
25323,Sardegna,Corsica et Sardinia,8.44,39.881944,Tegula,OLYBRIVC,0,,
39316,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APOLNVEB,1,-125,-25
9773,Milano,Italia,9.2,45.466667,Lamboglia 2,LCGENV,1,-125,-25
40926,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANINIANA,1,-125,-25
9812,Calvatone,Italia,10.433333,45.116667,Lamboglia 2,SABOSAPO,1,-125,-25
33827,Albinia,Italia,11.25,42.5,Dressel 1,SOTIC,1,-150,-1
38119,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
38031,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CVEHILI,1,-125,-25
9717,Calvatone,Italia,10.433333,45.116667,Lamboglia 2,ADIVTOT,1,-125,-25
10467,Altino,Italia,12.393333,45.544444,Dressel 6B,VARIPACCI,1,-50,-1
25076,Aquileia,Italia,13.368333,45.770278,Lamboglia 2,PAP,1,-125,-25
18604,Îles Lavezzi,Corsica et Sardinia,9.254185,41.341096,Dressel 2-4 Catalan,LYA,1,-30,-1
32322,Padova,Italia,11.883333,45.416667,Dressel 2-4,TEBIDPARHALI,1,-30,-1
35025,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DEMETRI,1,-125,-25
4665,Este,Italia,11.65,45.233333,Lamboglia 2,LCORE,1,-125,-25
26328,Calabria,Italia,16.5,39.0,Africana,SECDIFHD,0,,
33857,Albinia,Italia,11.25,42.5,Dressel 1C,ARS,1,-150,-1
40566,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,MENOPHILI,1,-125,-25
34619,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLLONID,1,-125,-25
34158,Modena,Italia,10.9,44.5,Amphora incerta,LABVRI,0,,
33111,Lilibeo,Sicilia,12.416667,37.8,Greco-Itálica,TPOS,1,-400,-100
34102,Pisa,Italia,10.716667,43.416667,Brindisian amphora,LVKAON,1,-125,-25
32285,Cremona,Italia,10.033333,45.116667,Dressel 2-4,ATPOY,1,-30,-1
40987,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANINIANA,1,-125,-25
40377,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,LEONTISCVS,1,-125,-25
35312,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LVKAON,1,-125,-25
32588,Oderzo,Italia,12.488056,45.78,Dressel 6A,D,1,-50,-1
35575,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPA,1,-125,-25
34497,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,AENEAS,1,-125,-25
26611,Herculanum,Italia,14.333333,40.8,Dressel 2-4 Catalan,NP,1,-30,-1
35110,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLES,1,-125,-25
34569,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APELLAE,1,-125,-25
37382,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
21105,Tournus,Italia,6.75,44.466667,Dressel 1,EH,1,-150,-1
37893,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,LFANNI,1,-125,-25
33025,Padova,Italia,11.883333,45.416667,Dressel 6B,ILEGIBLE,1,-50,-1
36770,Vicenza,Italia,11.55,45.55,Dressel 6A,VALRSQFF,1,-50,-1
33024,Padova,Italia,11.883333,45.416667,Dressel 6B,ILEGIBLE,1,-50,-1
19484,Imperia,Italia,8.05,43.883333,Dressel 2-4 Catalan,LE,1,-30,-1
40913,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,TARVLAESVLLAEL,1,-125,-25
35725,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
33743,Ostiglia,Italia,11.133333,45.066667,Amphora incerta,TORIS,0,,
34964,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ARCHELA,1,-125,-25
1192,Tivoli,Italia,7.166667,44.683333,Dressel 2-4,CAEDICIAEMFVICTRICIS,1,-30,-1
37825,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ACAESELIAFQ,1,-125,-25
35913,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LMARCISATVR,1,-125,-25
37917,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,LLVCI,1,-125,-25
35143,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLES,1,-125,-25
34686,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLONIDA,1,-125,-25
34495,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,AENEAS,1,-125,-25
29221,Ostia Antica,Italia,12.283333,41.75,Dressel 20,PALMA,0,,
25365,Vercelli,Italia,8.416667,45.316667,Dressel 6B,LTREOPTATI,1,-50,-1
36179,Ancona,Italia,13.5,43.633333,Lamboglia 2,MITRA,1,-125,-25
35077,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLES,1,-125,-25
25304,Sardegna,Corsica et Sardinia,8.44,39.881944,Amphora incerta,MAE,0,,
40929,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,ANINIANA,1,-125,-25
36803,Vicenza,Italia,11.55,45.55,Dressel 6B,PACCI,1,-50,-1
37402,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,STABVA,1,-125,-25
40215,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,DIOPANTVS,1,-125,-25
9727,Milano,Italia,9.2,45.466667,Lamboglia 2,APOL,1,-125,-25
37315,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,LIBO,1,-125,-25
38411,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APELLE,1,-125,-25
37468,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
35968,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,CNPETROSOSTR,1,-125,-25
37531,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
39213,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APOLONI,1,-125,-25
40221,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,DIOPANTVS,1,-125,-25
35074,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLES,1,-125,-25
34531,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,ANDRONICI,1,-125,-25
10502,Altino,Italia,12.393333,45.544444,Dressel ante 6B,LVMBRICI,0,,
32794,Padova,Italia,11.883333,45.416667,Dressel 6A,CCARISTFRONT,1,-50,-1
35101,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLES,1,-125,-25
9677,Padova,Italia,11.883333,45.416667,Amphora incerta,PACCI,0,,
38223,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,VEHILI,1,-125,-25
39187,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APOLLONID,1,-125,-25
28139,Ostia Antica,Italia,12.283333,41.75,Dressel 20,FPAT,0,,
38435,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APELAES,1,-125,-25
34743,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLONIDA,1,-125,-25
21340,Monasterace,Italia,16.55,38.45,Dressel 2-4 Italian,LEVMACH,0,,
37344,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,MENOPHILI,1,-125,-25
35464,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
39317,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APOLNVEB,1,-125,-25
33137,Erice,Sicilia,12.583333,38.033333,Dressel 1,RD,1,-150,-1
33027,Padova,Italia,11.883333,45.416667,Dressel 6B,VARIPACCI,1,-50,-1
35717,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,VISELLI,1,-125,-25
10614,Este,Italia,11.65,45.233333,Dressel 6B,PQSCAPVLAE,1,-50,-1
35163,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,DIOCLEI,1,-125,-25
32769,Padova,Italia,11.883333,45.416667,Dressel 6B,CLAEB,1,-50,-1
28446,Ostia Antica,Italia,12.283333,41.75,Dressel 20,LIVNIMELISSI,0,,
34602,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APELLESAEH,1,-125,-25
37729,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,CANINI,1,-125,-25
40122,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,DAMA,1,-125,-25
36973,Sicilia,Sicilia,13.583333,37.816667,Amphora incerta,NIS,0,,
33735,Ostiglia,Italia,11.133333,45.066667,Dressel 6B,LNE,1,-50,-1
35524,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,SCOPAS,1,-125,-25
33459,Cesena,Italia,12.249722,44.143333,Operculum,ILEGIBLE,0,,
28149,Ostia Antica,Italia,12.283333,41.75,Dressel 20,FPAT,0,,
40033,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,BAHANO,1,-125,-25
39217,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APOLONI,1,-125,-25
37758,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,LANINIVS,1,-125,-25
36961,Erice,Sicilia,12.583333,38.033333,Amphora incerta,LVESGEI,0,,
29337,Ostia Antica,Italia,12.283333,41.75,Dressel 20,LFLVC,0,,
34230,Arcevia,Italia,12.933333,43.5,Amphora incerta,HERMA,0,,
40815,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,SOTERICSOTERIX,1,-125,-25
10479,Altino,Italia,12.393333,45.544444,Dressel 6A,THB,1,-50,-1
32659,Oderzo,Italia,12.488056,45.78,Dressel 6B,PIERI,1,-50,-1
37598,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,STABUAS,1,-125,-25
40765,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,PTOLEMAE,1,-125,-25
33043,Padova,Italia,11.883333,45.416667,Dressel 6B,IMP,1,-50,-1
32882,Padova,Italia,11.883333,45.416667,Dressel 6B,FELTVR,1,-50,-1
26250,Ostia Antica,Italia,12.283333,41.75,Africana 2D Grande,TOPHCS,0,,
34736,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APOLONIDA,1,-125,-25
39244,Brindisi,Italia,17.933333,40.633333,Brindisian amphora,APOLONI,1,-125,-25
32649,Oderzo,Italia,12.488056,45.78,Dressel 6B,CLAEK,1,-50,-1
34572,Canale Giancola,Italia,17.85,40.683333,Brindisian amphora,APELLAE,1,-125,-25
18598,Îles Lavezzi,Corsica et Sardinia,9.254185,41.341096,Dressel 2-4 Catalan,QVAD,1,-30,-1
